,price,year,area,rooms,floor,tot_floors,cent_heat,rem_heat,intercom,internet,cable,sewer,aircon,elevator,new,parking,basement,phone,terrace,being_built,papers,enterable,euro_per_sqm,latitude,longitude,D0,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12
389,85000.0,1968.0,47.0,1.0,5.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1808.5106383,44.8044025,20.4799714,0,0,0,1,0,0,0,0,0,0,0,0,0
390,92000.0,2017.0,115.0,4.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,800.0,44.7534885,20.4232677,0,0,0,0,0,0,0,0,0,0,0,0,1
391,105000.0,1967.0,73.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1438.35616438,44.623631,20.3756836,0,0,0,1,0,0,0,0,0,0,0,0,0
392,47000.0,2016.0,58.0,2.5,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,810.344827586,44.8004066,20.5228621,0,0,0,0,0,0,0,0,0,0,0,1,0
393,27600.0,2017.0,23.0,1.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1200.0,44.7534885,20.4232677,0,0,0,0,0,0,0,0,0,0,0,0,1
394,45000.0,2000.0,58.0,2.5,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,775.862068966,44.8004066,20.5228621,0,0,0,1,0,0,0,0,0,0,0,0,0
395,220000.0,1939.0,197.0,5.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1116.75126904,44.8200143,20.4660914,0,0,0,0,0,0,1,0,0,0,0,0,0
396,65000.0,2017.0,58.0,2.5,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1120.68965517,44.805007,20.5059305,0,0,0,0,0,0,0,0,0,0,0,1,0
397,99000.0,1960.0,40.0,1.5,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2475.0,44.8215757,20.4597816,0,0,0,0,0,0,1,0,0,0,0,0,0
398,45000.0,2005.0,45.0,2.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1000.0,44.7469633,20.4597296,0,0,0,0,1,0,0,0,0,0,0,0,0
399,33000.0,1960.0,30.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1100.0,44.8397303,20.3964693,0,0,0,0,0,0,0,0,0,0,1,0,0
400,76000.0,1983.0,43.0,1.5,1.0,8.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1767.44186047,44.8265848,20.4631317,0,0,0,0,0,0,1,0,0,0,0,0,0
401,27000.0,2004.0,33.0,1.5,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,818.181818182,44.7464397,20.4339142,0,0,0,0,1,0,0,0,0,0,0,0,0
402,55000.0,1970.0,54.0,2.5,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1018.51851852,44.7423012,20.3910211,0,0,0,0,0,0,0,0,0,0,0,0,1
403,32000.0,2004.0,41.0,1.5,5.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,780.487804878,44.3782415,20.2819094,0,0,0,0,1,0,0,0,0,0,0,0,0
404,53000.0,1985.0,79.0,2.5,5.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,670.886075949,44.8966221,20.2906029,0,0,0,0,0,0,0,0,0,0,1,0,0
405,61000.0,1984.0,70.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,871.428571429,44.8745596,20.4488046,0,0,0,1,0,0,0,0,0,0,0,0,0
406,45000.0,2016.0,53.0,2.5,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,849.056603774,44.8458553,20.4947386,0,0,0,1,0,0,0,0,0,0,0,0,0
407,59000.0,1936.0,43.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1372.09302326,44.8057754,20.4964017,0,0,0,0,0,0,0,0,0,0,0,1,0
408,107000.0,1986.0,65.0,2.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1646.15384615,44.8094805,20.4647222,0,0,0,0,0,1,0,0,0,0,0,0,0
409,51500.0,2010.0,46.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1119.56521739,44.7935514,20.5175118,0,0,0,0,0,0,0,0,0,0,0,1,0
410,85000.0,1970.0,70.0,3.5,4.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1214.28571429,44.793511,20.5039385,0,0,0,0,0,0,0,0,0,0,0,1,0
411,125000.0,1960.0,79.0,2.5,6.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1582.27848101,44.7693236,20.6131942,0,0,0,0,0,0,0,0,0,1,0,0,0
412,49000.0,1980.0,42.0,1.5,26.0,30.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1166.66666667,44.6053092,20.7255378,0,1,0,0,0,0,0,0,0,0,0,0,0
413,55000.0,1976.0,50.0,1.5,3.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1100.0,44.7840651,20.5057101,0,0,0,0,0,0,0,0,0,0,0,1,0
414,249000.0,2006.0,127.0,5.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1960.62992126,44.5999915,20.3982019,0,0,0,0,0,1,0,0,0,0,0,0,0
415,44900.0,2017.0,46.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,976.086956522,44.8059367,20.3639002,0,1,0,0,0,0,0,0,0,0,0,0,0
416,99911.0,1996.0,75.0,3.0,3.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1332.14666667,44.7551259,20.4274938,0,0,0,0,0,0,0,0,0,0,0,0,1
417,200000.0,1926.0,153.0,5.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1307.18954248,44.8172775,20.4785234,0,0,0,1,0,0,0,0,0,0,0,0,0
418,45000.0,2016.0,40.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1125.0,44.7870297,20.5117359,0,0,0,0,0,0,0,0,0,0,0,1,0
419,39500.0,2016.0,36.0,1.5,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1097.22222222,44.7870297,20.5117359,0,0,0,0,0,0,0,0,0,0,0,1,0
420,74250.0,2016.0,54.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1375.0,44.7870297,20.5117359,0,0,0,0,0,0,0,0,0,0,0,1,0
421,89000.0,2016.0,66.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1348.48484848,44.7870297,20.5117359,0,0,0,0,0,0,0,0,0,0,0,1,0
422,90000.0,2010.0,80.0,3.0,2.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1125.0,44.816912,20.5338566,0,0,0,1,0,0,0,0,0,0,0,0,0
423,72000.0,1939.0,40.0,1.5,3.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1800.0,44.8172775,20.4785234,0,0,0,0,0,0,1,0,0,0,0,0,0
424,39000.0,2015.0,42.0,1.5,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,928.571428571,44.7632873,20.504213,0,0,0,0,0,0,0,0,0,0,0,1,0
425,163000.0,2014.0,84.0,3.0,2.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1940.47619048,44.8079751,20.4796074,0,0,0,1,0,0,0,0,0,0,0,0,0
426,32000.0,1960.0,30.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1066.66666667,44.8380979,20.3969089,0,0,0,0,0,0,0,0,0,0,1,0,0
427,163000.0,2014.0,84.0,3.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1940.47619048,44.8079751,20.4796074,0,0,0,1,0,0,0,0,0,0,0,0,0
428,154000.0,2008.0,82.0,3.0,3.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1878.04878049,44.7984595,20.4885912,0,0,0,0,0,0,0,0,0,1,0,0,0
429,155000.0,2017.0,59.0,2.0,6.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2627.11864407,44.8034943,20.4234044,0,1,0,0,0,0,0,0,0,0,0,0,0
430,65000.0,1971.0,50.0,2.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1300.0,44.8353275,20.4074784,0,1,0,0,0,0,0,0,0,0,0,0,0
431,120000.0,1998.0,65.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1846.15384615,44.788716,20.4346328,0,0,0,0,0,1,0,0,0,0,0,0,0
432,144000.0,2012.0,96.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1500.0,44.7688802,20.4570461,0,0,0,0,0,1,0,0,0,0,0,0,0
433,76000.0,1965.0,62.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1225.80645161,44.7689187,20.4587339,0,0,0,0,0,1,0,0,0,0,0,0,0
434,35800.0,2009.0,35.0,1.5,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1022.85714286,44.816912,20.5338566,0,0,0,1,0,0,0,0,0,0,0,0,0
435,170000.0,1996.0,105.0,3.5,1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1619.04761905,44.7922424,20.4949074,0,0,0,0,0,0,0,0,0,1,0,0,0
436,99000.0,1955.0,38.0,2.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2605.26315789,44.6238397,20.3740468,0,0,0,0,0,1,0,0,0,0,0,0,0
437,44900.0,1991.0,37.0,1.5,7.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1213.51351351,44.7781546,20.4049954,0,0,0,0,0,0,0,0,0,0,0,0,1
438,140000.0,2007.0,83.0,3.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1686.74698795,44.7959198,20.4709548,0,0,0,0,0,0,0,0,0,1,0,0,0
439,170000.0,2013.0,75.0,3.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2266.66666667,44.7978763,20.4856384,0,0,0,0,0,0,0,0,0,1,0,0,0
440,199000.0,1983.0,91.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2186.81318681,44.3876674,20.2663155,0,0,0,0,0,0,0,0,0,1,0,0,0
441,74000.0,1989.0,67.0,3.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1104.47761194,44.7781546,20.4049954,0,0,0,0,0,0,0,0,0,0,0,0,1
442,23000.0,2017.0,25.0,1.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,920.0,44.756683,20.4218387,0,0,0,0,0,0,0,0,0,0,0,0,1
443,39000.0,2017.0,38.0,2.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1026.31578947,44.756683,20.4218387,0,0,0,0,0,0,0,0,0,0,0,0,1
444,51000.0,2008.0,42.0,1.5,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1214.28571429,44.7534885,20.4232677,0,0,0,0,0,0,0,0,0,0,0,0,1
445,99900.0,1963.0,73.0,2.5,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1368.49315068,44.623631,20.3756836,0,0,0,0,0,0,0,0,0,0,0,1,0
446,65000.0,1982.0,74.0,3.0,10.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,878.378378378,44.7448052,20.4127193,0,0,0,0,1,0,0,0,0,0,0,0,0
447,74000.0,2016.0,80.0,3.5,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,925.0,44.7632873,20.504213,0,0,0,0,0,0,0,0,1,0,0,0,0
448,210000.0,1939.0,153.0,5.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1372.54901961,44.8011705,20.4809226,0,0,0,0,0,0,0,0,0,1,0,0,0
449,35000.0,1970.0,40.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,44.7488744,20.4123603,0,0,0,0,0,0,0,0,0,0,0,0,1
450,34000.0,2017.0,39.0,1.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,871.794871795,44.756683,20.4218387,0,0,0,0,0,0,0,0,0,0,0,0,1
451,28000.0,2015.0,29.0,1.5,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,965.517241379,44.7465808,20.4392285,0,0,0,0,1,0,0,0,0,0,0,0,0
452,34000.0,2017.0,31.0,1.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1096.77419355,44.756683,20.4218387,0,0,0,0,0,0,0,0,0,0,0,0,1
453,130000.0,2016.0,80.0,4.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1625.0,44.8410358,20.4129585,0,0,0,0,0,0,0,0,1,0,0,0,0
454,32000.0,2001.0,40.0,1.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,800.0,44.7550239,20.4253131,0,0,0,0,0,0,0,0,0,0,0,0,1
455,48000.0,2017.0,41.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1170.73170732,44.756683,20.4218387,0,0,0,0,0,0,0,0,0,0,0,0,1
456,45000.0,2017.0,41.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1097.56097561,44.756683,20.4218387,0,0,0,0,0,0,0,0,0,0,0,0,1
457,34000.0,2017.0,26.0,1.5,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1307.69230769,44.756683,20.4218387,0,0,0,0,0,0,0,0,0,0,0,0,1
458,77000.0,1983.0,70.0,3.0,9.0,13.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1100.0,44.8083248,20.3843392,0,1,0,0,0,0,0,0,0,0,0,0,0
459,85000.0,1939.0,45.0,1.5,2.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1888.88888889,44.8027465,20.4773763,0,0,0,0,0,0,0,0,0,1,0,0,0
460,32000.0,2001.0,70.0,2.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,457.142857143,44.7550239,20.4253131,0,0,0,0,0,0,0,0,0,0,0,0,1
461,89100.0,1979.0,66.0,2.0,9.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1350.0,44.8172775,20.4785234,0,0,0,1,0,0,0,0,0,0,0,0,0
462,65000.0,2004.0,59.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1101.69491525,44.8144784,20.496091,0,0,0,1,0,0,0,0,0,0,0,0,0
463,39911.0,2017.0,44.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,907.068181818,44.7243778,20.4332544,0,0,0,0,1,0,0,0,0,0,0,0,0
464,112000.0,1985.0,85.0,3.0,2.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1317.64705882,44.7781546,20.4049954,0,0,0,0,0,0,0,0,0,0,0,0,1
465,275000.0,2012.0,118.0,3.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2330.50847458,44.7959198,20.4709548,0,0,0,0,0,0,0,0,0,1,0,0,0
466,57500.0,2017.0,47.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1223.40425532,44.7843063,20.524974,0,0,0,0,0,0,0,0,0,0,0,1,0
467,325000.0,2016.0,150.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2166.66666667,44.3739964,20.2575945,0,0,0,0,0,0,0,0,0,0,0,1,0
468,59000.0,1970.0,58.0,2.5,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1017.24137931,44.7682225,20.4923785,0,0,0,0,0,0,0,0,1,0,0,0,0
469,245000.0,2012.0,106.0,3.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2311.32075472,44.7959198,20.4709548,0,0,0,0,0,0,0,0,0,1,0,0,0
470,45000.0,1970.0,45.0,1.5,1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1000.0,44.7469633,20.4597296,0,0,0,0,1,0,0,0,0,0,0,0,0
471,220000.0,2008.0,94.0,4.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2340.42553191,44.7987584,20.4959787,0,0,0,0,0,0,0,0,0,0,0,1,0
472,315000.0,2007.0,140.0,4.0,2.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2250.0,44.802717,20.4750438,0,0,0,0,0,0,0,0,0,1,0,0,0
473,25500.0,2005.0,33.0,0.5,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,772.727272727,44.7632873,20.504213,0,0,0,0,0,0,0,0,1,0,0,0,0
474,365000.0,2015.0,138.0,4.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2644.92753623,44.7980085,20.470115,0,0,0,0,0,0,0,0,0,1,0,0,0
475,39500.0,1980.0,40.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,987.5,44.8167598,20.5347772,0,0,0,1,0,0,0,0,0,0,0,0,0
476,52000.0,2017.0,49.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1061.2244898,44.7843063,20.524974,0,0,0,0,0,0,0,0,0,0,0,1,0
477,36500.0,2017.0,39.0,1.5,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,935.897435897,44.8059367,20.3639002,0,1,0,0,0,0,0,0,0,0,0,0,0
478,33700.0,2017.0,34.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,991.176470588,44.8059367,20.3639002,0,1,0,0,0,0,0,0,0,0,0,0,0
479,41600.0,2017.0,42.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,990.476190476,44.8059367,20.3639002,0,1,0,0,0,0,0,0,0,0,0,0,0
480,63550.0,2016.0,41.0,1.0,4.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1550.0,44.7907106,20.5070633,0,0,0,0,0,0,0,0,0,0,0,1,0
481,131000.0,1977.0,86.0,3.5,4.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1523.25581395,44.8338837,20.4105052,0,1,0,0,0,0,0,0,0,0,0,0,0
482,44650.0,2009.0,47.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,950.0,44.7304709,20.4213874,0,0,0,0,1,0,0,0,0,0,0,0,0
483,180000.0,1972.0,96.0,4.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1875.0,44.7999305,20.4659626,0,0,0,0,0,0,0,0,0,1,0,0,0
484,25900.0,1980.0,29.0,1.5,10.0,10.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,893.103448276,44.7864941,20.5306498,0,0,0,0,0,0,0,0,0,0,0,1,0
485,46600.0,2017.0,49.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,951.020408163,44.8059367,20.3639002,0,1,0,0,0,0,0,0,0,0,0,0,0
486,33300.0,2017.0,34.0,1.5,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,979.411764706,44.8059367,20.3639002,0,1,0,0,0,0,0,0,0,0,0,0,0
487,43100.0,2017.0,44.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,979.545454545,44.8059367,20.3639002,0,1,0,0,0,0,0,0,0,0,0,0,0
488,91200.0,2017.0,93.0,3.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,980.64516129,44.8059367,20.3639002,0,1,0,0,0,0,0,0,0,0,0,0,0
489,69000.0,1970.0,49.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1408.16326531,44.7809817,20.5030422,0,0,0,0,0,0,0,0,1,0,0,0,0
