"_type","features","main_data","raw_info"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Lift,Parking,Kanalizacija,Novogradnja,Terasa,Interfon","stan,71300.00 EUR,62.00 m,2,Beograd,Zvezdara,Mirijevo,Teodora Mirijevskog,1,4,3,2014","Tip: ,stan, ,Cena: ,71300.00 EUR, ,Površina: ,62.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Mirijevo, ,Ulica: ,Teodora Mirijevskog, ,Sprat: ,1, ,Spratnost: ,4, ,Soba: ,3, ,Godina izgradnje: ,2014, ,Snežana Lazarević,0649600614,062212376,www.ifinance.rs"
"dict","Uknjiženo,Useljivo,Telefon,Centralno grejanje","stan,18000.00 EUR,18.00 m,2,Beograd,Novi Beograd,Blokovi,Nehruova,1,1988","Tip: ,stan, ,Cena: ,18000.00 EUR, ,Površina: ,18.00 m,2, ,Grad: ,Beograd, ,Opština: ,Novi Beograd, ,Deo: ,Blokovi, ,Ulica: ,Nehruova, ,Soba: ,1, ,Godina izgradnje: ,1988, ,Ataše,011/405-4-407,065/241-3-404,http://atasenekretnine.imovina.net/"
"dict","Uknjiženo,Useljivo","stan,39500.00 EUR,52.00 m,2,Beograd,Palilula,Kotež,Jovana Isailovica,1,1,2,1979","Tip: ,stan, ,Cena: ,39500.00 EUR, ,Površina: ,52.00 m,2, ,Grad: ,Beograd, ,Opština: ,Palilula, ,Deo: ,Kotež, ,Ulica: ,Jovana Isailovica, ,Sprat: ,1, ,Spratnost: ,1, ,Soba: ,2, ,Godina izgradnje: ,1979, ,Radošević nekretnine,011 254 2596,063 623 596,http://www.radosevic-nekretnine.com/"
"dict","Telefon,Kablovska,Internet,Lift,Centralno grejanje,Kanalizacija,Terasa,Interfon,Podrum","stan,87000.00 EUR,71.00 m,2,Beograd,Novi Beograd,Blok 61,Jurija Gagarina,19,2.5,1975","Tip: ,stan, ,Cena: ,87000.00 EUR, ,Površina: ,71.00 m,2, ,Grad: ,Beograd, ,Opština: ,Novi Beograd, ,Deo: ,Blok 61, ,Ulica: ,Jurija Gagarina, ,Spratnost: ,19, ,Soba: ,2.5, ,Godina izgradnje: ,1975, ,Ataše,011/405-4-407,065/241-3-404,http://www.atasenekretnine.rs/"
"dict","Useljivo,Kablovska,Internet,Parking,Centralno grejanje,Novogradnja,Terasa,Interfon","stan,42000.00 EUR,55.00 m,2,Beograd,Zemun,Zemun polje,Raniluška 2,1,3,2,2015","Tip: ,stan, ,Cena: ,42000.00 EUR, ,Površina: ,55.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zemun, ,Deo: ,Zemun polje, ,Ulica: ,Raniluška 2, ,Sprat: ,1, ,Spratnost: ,3, ,Soba: ,2, ,Godina izgradnje: ,2015, ,062/26-57-07,https://novogradnjazemun.wordpress.com"
"dict","Telefon,Kablovska,Internet,Centralno grejanje,Kanalizacija,Interfon","stan,65000.00 EUR,68.00 m,2,Beograd,Palilula,Višnjička banja,Slobodana Jovanovića,3,4,2,1989","Tip: ,stan, ,Cena: ,65000.00 EUR, ,Površina: ,68.00 m,2, ,Grad: ,Beograd, ,Opština: ,Palilula, ,Deo: ,Višnjička banja, ,Ulica: ,Slobodana Jovanovića, ,Sprat: ,3, ,Spratnost: ,4, ,Soba: ,2, ,Godina izgradnje: ,1989, ,Ataše,011/405-4-407,065/241-3-404,http://www.atasenekretnine.rs/"
"dict","Uknjiženo,Telefon,Kablovska,Internet,Klima,Daljinsko grejanje,Kanalizacija,Interfon","stan,58000.00 EUR,49.00 m,2,Beograd,Palilula,Karaburma,Husinskih Rudara,2,5,2.5,1964","Tip: ,stan, ,Cena: ,58000.00 EUR, ,Površina: ,49.00 m,2, ,Grad: ,Beograd, ,Opština: ,Palilula, ,Deo: ,Karaburma, ,Ulica: ,Husinskih Rudara, ,Sprat: ,2, ,Spratnost: ,5, ,Soba: ,2.5, ,Godina izgradnje: ,1964, ,Ataše,011/405-4-407,065/241-3-404,http://www.atasenekretnine.rs/"
"dict","","stan,47000.00 EUR,43.00 m,2,Beograd,Čukarica,Čukarička padina,Mladena Mitrića,7,8,1","Tip: ,stan, ,Cena: ,47000.00 EUR, ,Površina: ,43.00 m,2, ,Grad: ,Beograd, ,Opština: ,Čukarica, ,Deo: ,Čukarička padina, ,Ulica: ,Mladena Mitrića, ,Sprat: ,7, ,Spratnost: ,8, ,Soba: ,1, ,Radošević nekretnine,069/1663688,063 623 581,http://www.radosevic-nekretnine.com/"
"dict","Useljivo,Telefon,Kablovska,Internet,Centralno grejanje,Kanalizacija,Novogradnja,Terasa,Interfon","stan,45000.00 EUR,45.00 m,2,Beograd,Zvezdara,Mirijevo,Rudi Čajaveca,3,2,2014","Tip: ,stan, ,Cena: ,45000.00 EUR, ,Površina: ,45.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Mirijevo, ,Ulica: ,Rudi Čajaveca, ,Spratnost: ,3, ,Soba: ,2, ,Godina izgradnje: ,2014, ,Ataše,011/405-4-407,065/241-3-404,http://atasenekretnine.imovina.net/"
"dict","Lift,Kanalizacija,Terasa","stan,35000.00 EUR,39.00 m,2,Beograd,Rakovica,Miljakovac,Stevana Opačića,5,5,1.5","Tip: ,stan, ,Cena: ,35000.00 EUR, ,Površina: ,39.00 m,2, ,Grad: ,Beograd, ,Opština: ,Rakovica, ,Deo: ,Miljakovac, ,Ulica: ,Stevana Opačića, ,Sprat: ,5, ,Spratnost: ,5, ,Soba: ,1.5, ,Radošević nekretnine,062/222-172,063/623-574,http://www.radosevic-nekretnine.com/"
"dict","Telefon,Centralno grejanje,Kanalizacija,Terasa","stan,33000.00 EUR,43.00 m,2,Beograd,Čukarica,Sremčica,Sare Bernar,2,4,1","Tip: ,stan, ,Cena: ,33000.00 EUR, ,Površina: ,43.00 m,2, ,Grad: ,Beograd, ,Opština: ,Čukarica, ,Deo: ,Sremčica, ,Ulica: ,Sare Bernar, ,Sprat: ,2, ,Spratnost: ,4, ,Soba: ,1, ,Radošević nekretnine,011 254 2596,063 623 596,http://www.radosevic-nekretnine.com/"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Lift,Parking,Centralno grejanje,Kanalizacija,Terasa,Podrum","stan,135000.00 EUR,108.00 m,2,Beograd,Novi Beograd,TC Piramida,Gandijeva,6,7,4,1987","Tip: ,stan, ,Cena: ,135000.00 EUR, ,Površina: ,108.00 m,2, ,Grad: ,Beograd, ,Opština: ,Novi Beograd, ,Deo: ,TC Piramida, ,Ulica: ,Gandijeva, ,Sprat: ,6, ,Spratnost: ,7, ,Soba: ,4, ,Godina izgradnje: ,1987, ,Hitprom reg. posr. 425,060/448-77-88,http://www.hitprom.co.rs"
"dict","Uknjiženo,Useljivo,Klima,Parking,Centralno grejanje,Terasa,Interfon,Podrum","stan,250000.00 EUR,147.00 m,2,Beograd,Čukarica,Sunčana padina,Žarkovačka,1,2,5,1993","Tip: ,stan, ,Cena: ,250000.00 EUR, ,Površina: ,147.00 m,2, ,Grad: ,Beograd, ,Opština: ,Čukarica, ,Deo: ,Sunčana padina, ,Ulica: ,Žarkovačka, ,Sprat: ,1, ,Spratnost: ,2, ,Soba: ,5, ,Godina izgradnje: ,1993, ,Nada Kovač,0643268839"
"dict","Uknjiženo,Telefon,Klima,Lift,Centralno grejanje,Kanalizacija,Terasa,Interfon,Podrum","stan,97000.00 EUR,83.00 m,2,Beograd,Čukarica,Čukarička padina,Obalskih radnika,6,7,3","Tip: ,stan, ,Cena: ,97000.00 EUR, ,Površina: ,83.00 m,2, ,Grad: ,Beograd, ,Opština: ,Čukarica, ,Deo: ,Čukarička padina, ,Ulica: ,Obalskih radnika, ,Sprat: ,6, ,Spratnost: ,7, ,Soba: ,3, ,Radošević nekretnine,011 254 2596,063 623 596,http://www.radosevic-nekretnine.com/"
"dict","Uknjiženo,Telefon,Lift,Centralno grejanje,Kanalizacija,Terasa,Interfon,Podrum","stan,72500.00 EUR,66.00 m,2,Beograd,Novi Beograd,Naselje Dr. Ivana Ribara,Dr. Ivana Ribara,5,7,2","Tip: ,stan, ,Cena: ,72500.00 EUR, ,Površina: ,66.00 m,2, ,Grad: ,Beograd, ,Opština: ,Novi Beograd, ,Deo: ,Naselje Dr. Ivana Ribara, ,Ulica: ,Dr. Ivana Ribara, ,Sprat: ,5, ,Spratnost: ,7, ,Soba: ,2, ,Radošević nekretnine,062/222-172,063/623-574,http://www.radosevic-nekretnine.com/"
"dict","Telefon,Lift,Centralno grejanje,Kanalizacija,Terasa,Interfon","stan,85000.00 EUR,69.00 m,2,Beograd,Čukarica,Banovo brdo,Tose Jovanovica,1,6,3","Tip: ,stan, ,Cena: ,85000.00 EUR, ,Površina: ,69.00 m,2, ,Grad: ,Beograd, ,Opština: ,Čukarica, ,Deo: ,Banovo brdo, ,Ulica: ,Tose Jovanovica, ,Sprat: ,1, ,Spratnost: ,6, ,Soba: ,3, ,Radošević nekretnine,062/222-172,063/623-574,http://www.radosevic-nekretnine.com/"
"dict","Useljivo,Telefon,Kablovska,Internet,Klima,Centralno grejanje,Kanalizacija,Terasa,Interfon","stan,28500.00 EUR,32.00 m,2,Beograd,Zemun,Zemun polje,Akrobate Aleksića,2,4,1","Tip: ,stan, ,Cena: ,28500.00 EUR, ,Površina: ,32.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zemun, ,Deo: ,Zemun polje, ,Ulica: ,Akrobate Aleksića, ,Sprat: ,2, ,Spratnost: ,4, ,Soba: ,1, ,Libero,011 3835393,060 3773741,http://www.liberonekretnine.rs"
"dict","Uknjiženo,Telefon","stan,66000.00 EUR,66.00 m,2,Beograd,Stari grad,Dorćol,Cara Dušana,2,2,2","Tip: ,stan, ,Cena: ,66000.00 EUR, ,Površina: ,66.00 m,2, ,Grad: ,Beograd, ,Opština: ,Stari grad, ,Deo: ,Dorćol, ,Ulica: ,Cara Dušana, ,Sprat: ,2, ,Spratnost: ,2, ,Soba: ,2, ,Radošević nekretnine,065/305-7546,http://www.radosevic-nekretnine.com/"
"dict","Uknjiženo,Telefon,Lift,Centralno grejanje,Podrum","stan,113000.00 EUR,95.00 m,2,Beograd,Voždovac,Medaković 3,Braće Srnić,3,6,3.5","Tip: ,stan, ,Cena: ,113000.00 EUR, ,Površina: ,95.00 m,2, ,Grad: ,Beograd, ,Opština: ,Voždovac, ,Deo: ,Medaković 3, ,Ulica: ,Braće Srnić, ,Sprat: ,3, ,Spratnost: ,6, ,Soba: ,3.5, ,Radošević nekretnine Autokoman,011/245-0110,063/620-829,www.radosevic-nekretnine.com"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Lift,Parking,Daljinsko grejanje,Centralno grejanje,Kanalizacija,Novogradnja,Terasa,Interfon,Podrum","stan,108000.00 EUR,64.00 m,2,Beograd,Stari grad,Dorćol,Mike Alasa,8,10,2,1988","Tip: ,stan, ,Cena: ,108000.00 EUR, ,Površina: ,64.00 m,2, ,Grad: ,Beograd, ,Opština: ,Stari grad, ,Deo: ,Dorćol, ,Ulica: ,Mike Alasa, ,Sprat: ,8, ,Spratnost: ,10, ,Soba: ,2, ,Godina izgradnje: ,1988, ,Zorica Kami,064549299,0648611437"
"dict","Telefon","stan,66000.00 EUR,90.00 m,2,Beograd,Palilula,Karaburma,Vlašićka,5,5,4","Tip: ,stan, ,Cena: ,66000.00 EUR, ,Površina: ,90.00 m,2, ,Grad: ,Beograd, ,Opština: ,Palilula, ,Deo: ,Karaburma, ,Ulica: ,Vlašićka, ,Sprat: ,5, ,Spratnost: ,5, ,Soba: ,4, ,Radošević nekretnine Autokoman,064/142-4321,063/862-1139,www.radosevic-nekretnine.com"
"dict","Uknjiženo,Telefon,Kablovska,Internet,Daljinsko grejanje,Kanalizacija,Terasa,Interfon","stan,90000.00 EUR,64.00 m,2,Beograd,Zvezdara,Lion,Bulevar Kralja Aleksandra,4,6,2.5,1965","Tip: ,stan, ,Cena: ,90000.00 EUR, ,Površina: ,64.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Lion, ,Ulica: ,Bulevar Kralja Aleksandra, ,Sprat: ,4, ,Spratnost: ,6, ,Soba: ,2.5, ,Godina izgradnje: ,1965, ,Ataše,011/405-4-407,065/241-3-404,http://atasenekretnine.imovina.net/"
"dict","Uknjiženo,Telefon,Kablovska,Internet,Centralno grejanje,Kanalizacija,Terasa,Interfon,Podrum","stan,47000.00 EUR,50.00 m,2,Beograd,Zvezdara,Mirijevo,Branka Ćopića,3,1.5,1988","Tip: ,stan, ,Cena: ,47000.00 EUR, ,Površina: ,50.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Mirijevo, ,Ulica: ,Branka Ćopića, ,Spratnost: ,3, ,Soba: ,1.5, ,Godina izgradnje: ,1988, ,Ataše,011/405-4-407,065/241-3-404,http://atasenekretnine.imovina.net/"
"dict","Uknjiženo,Telefon,Kablovska,Klima,Lift,Daljinsko grejanje,Centralno grejanje,Kanalizacija,Terasa,Interfon","stan,77777.00 EUR,82.00 m,2,Beograd,Čukarica,Julino brdo,Por. Spasica i Masere,10,14,3","Tip: ,stan, ,Cena: ,77777.00 EUR, ,Površina: ,82.00 m,2, ,Grad: ,Beograd, ,Opština: ,Čukarica, ,Deo: ,Julino brdo, ,Ulica: ,Por. Spasica i Masere, ,Sprat: ,10, ,Spratnost: ,14, ,Soba: ,3, ,Natasa Dzepina,0638563535"
"dict","Centralno grejanje","stan,70000.00 EUR,75.00 m,2,Beograd,Voždovac,Denkova bašta,Mis Irbijeva,3","Tip: ,stan, ,Cena: ,70000.00 EUR, ,Površina: ,75.00 m,2, ,Grad: ,Beograd, ,Opština: ,Voždovac, ,Deo: ,Denkova bašta, ,Ulica: ,Mis Irbijeva, ,Soba: ,3, ,Radošević nekretnine Autokoman,063/725-00-58,063/623-669,www.radosevic-nekretnine.com"
"dict","Telefon,Centralno grejanje","stan,99000.00 EUR,79.00 m,2,Beograd,Novi Beograd,Blok 21,Bulevar Mihajla Pupina,3","Tip: ,stan, ,Cena: ,99000.00 EUR, ,Površina: ,79.00 m,2, ,Grad: ,Beograd, ,Opština: ,Novi Beograd, ,Deo: ,Blok 21, ,Ulica: ,Bulevar Mihajla Pupina, ,Soba: ,3, ,Radošević nekretnine Autokoman,063/725-00-58,063/623-669,www.radosevic-nekretnine.com"
"dict","Uknjiženo","stan,36000.00 EUR,36.00 m,2,Beograd,Čukarica,Bele vode,Komovska,1.5","Tip: ,stan, ,Cena: ,36000.00 EUR, ,Površina: ,36.00 m,2, ,Grad: ,Beograd, ,Opština: ,Čukarica, ,Deo: ,Bele vode, ,Ulica: ,Komovska, ,Soba: ,1.5, ,Radošević nekretnine,069/1663688,063 623 581,http://www.radosevic-nekretnine.com/"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Parking,Centralno grejanje,Kanalizacija,Terasa,Interfon,Podrum","stan,237500.00 EUR,95.00 m,2,Beograd,Savski Venac,Centar (Savski venac),Karađorđeva,3,5,4,1929","Tip: ,stan, ,Cena: ,237500.00 EUR, ,Površina: ,95.00 m,2, ,Grad: ,Beograd, ,Opština: ,Savski Venac, ,Deo: ,Centar (Savski venac), ,Ulica: ,Karađorđeva, ,Sprat: ,3, ,Spratnost: ,5, ,Soba: ,4, ,Godina izgradnje: ,1929, ,Vera Matić,060 3200066,0603200066"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Lift,Parking,Daljinsko grejanje,Centralno grejanje,Kanalizacija,Novogradnja,Terasa,Interfon,Podrum","stan,106000.00 EUR,64.00 m,2,Beograd,Stari grad,Dorćol,Mike Alasa,8,10,2,1989","Tip: ,stan, ,Cena: ,106000.00 EUR, ,Površina: ,64.00 m,2, ,Grad: ,Beograd, ,Opština: ,Stari grad, ,Deo: ,Dorćol, ,Ulica: ,Mike Alasa, ,Sprat: ,8, ,Spratnost: ,10, ,Soba: ,2, ,Godina izgradnje: ,1989, ,Nenad Kami,0644549299"
"dict","Telefon,Klima,Lift,Centralno grejanje,Terasa,Interfon","stan,85000.00 EUR,83.00 m,2,Beograd,Čukarica,Žarkovo,Repiska,6,7,3","Tip: ,stan, ,Cena: ,85000.00 EUR, ,Površina: ,83.00 m,2, ,Grad: ,Beograd, ,Opština: ,Čukarica, ,Deo: ,Žarkovo, ,Ulica: ,Repiska, ,Sprat: ,6, ,Spratnost: ,7, ,Soba: ,3, ,Art Polis doo,Reg. br. 127,064/534-0860"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Lift,Parking,Daljinsko grejanje,Centralno grejanje,Kanalizacija,Novogradnja,Terasa,Interfon,Podrum","stan,106000.00 EUR,64.00 m,2,Beograd,Stari grad,Dorćol,Mike Alasa,8,10,2,1989","Tip: ,stan, ,Cena: ,106000.00 EUR, ,Površina: ,64.00 m,2, ,Grad: ,Beograd, ,Opština: ,Stari grad, ,Deo: ,Dorćol, ,Ulica: ,Mike Alasa, ,Sprat: ,8, ,Spratnost: ,10, ,Soba: ,2, ,Godina izgradnje: ,1989, ,Nenad Kami,0648611437,0644549299"
"dict","Uknjiženo,Telefon,Terasa","stan,115900.00 EUR,122.00 m,2,Beograd,Palilula,Višnjička banja,Višnjički venac,3,3,3","Tip: ,stan, ,Cena: ,115900.00 EUR, ,Površina: ,122.00 m,2, ,Grad: ,Beograd, ,Opština: ,Palilula, ,Deo: ,Višnjička banja, ,Ulica: ,Višnjički venac, ,Sprat: ,3, ,Spratnost: ,3, ,Soba: ,3, ,ART nekretnine,011 241 30 63,069 581 55 56"
"dict","Useljivo,Telefon,Kablovska,Internet,Parking,Kanalizacija,Novogradnja,Terasa,Interfon","stan,45000.00 EUR,64.00 m,2,Beograd,Zvezdara,Zvezdarska šuma,Nikole Doksata 31d,3,3,3,2012","Tip: ,stan, ,Cena: ,45000.00 EUR, ,Površina: ,64.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Zvezdarska šuma, ,Ulica: ,Nikole Doksata 31d, ,Sprat: ,3, ,Spratnost: ,3, ,Soba: ,3, ,Godina izgradnje: ,2012, ,direktno bez posrednika,0654503034"
"dict","Useljivo,Telefon,Kablovska,Internet,Klima,Parking,Kanalizacija,Terasa","stan,127000.00 EUR,141.00 m,2,Beograd,Čukarica,Bele vode,Belo Vrelo,1,1,4,1980","Tip: ,stan, ,Cena: ,127000.00 EUR, ,Površina: ,141.00 m,2, ,Grad: ,Beograd, ,Opština: ,Čukarica, ,Deo: ,Bele vode, ,Ulica: ,Belo Vrelo, ,Sprat: ,1, ,Spratnost: ,1, ,Soba: ,4, ,Godina izgradnje: ,1980, ,Maja Jelisavcic,0648604001,0648604000"
"dict","Kanalizacija,Terasa,Interfon","stan,20600.00 EUR,24.00 m,2,Beograd,Palilula,Borča,Valjevskih odreda,1,3,0.5","Tip: ,stan, ,Cena: ,20600.00 EUR, ,Površina: ,24.00 m,2, ,Grad: ,Beograd, ,Opština: ,Palilula, ,Deo: ,Borča, ,Ulica: ,Valjevskih odreda, ,Sprat: ,1, ,Spratnost: ,3, ,Soba: ,0.5, ,Radošević nekretnine,011 254 2596,063 623 596,http://www.radosevic-nekretnine.com/"
"dict","","stan,22000.00 EUR,24.00 m,2,Beograd,Čukarica,Žarkovo,Rajla Ružića,2,0.5","Tip: ,stan, ,Cena: ,22000.00 EUR, ,Površina: ,24.00 m,2, ,Grad: ,Beograd, ,Opština: ,Čukarica, ,Deo: ,Žarkovo, ,Ulica: ,Rajla Ružića, ,Spratnost: ,2, ,Soba: ,0.5, ,Radošević nekretnine,011 254 2596,063 623 596,http://www.radosevic-nekretnine.com/"
"dict","Uknjiženo,Useljivo,Telefon","stan,92000.00 EUR,55.00 m,2,Beograd,Savski Venac,Centar (Savski venac),Bircaninova,2,5,2","Tip: ,stan, ,Cena: ,92000.00 EUR, ,Površina: ,55.00 m,2, ,Grad: ,Beograd, ,Opština: ,Savski Venac, ,Deo: ,Centar (Savski venac), ,Ulica: ,Bircaninova, ,Sprat: ,2, ,Spratnost: ,5, ,Soba: ,2, ,Radošević nekretnine,065/305-7546,http://www.radosevic-nekretnine.com/"
"dict","Useljivo,Parking,Centralno grejanje,Kanalizacija,Novogradnja,Terasa","stan,28900.00 EUR,41.51 m,2,Beograd,Čukarica,Železnik,Radnih akcija 67,4,4,1,2011","Tip: ,stan, ,Cena: ,28900.00 EUR, ,Površina: ,41.51 m,2, ,Grad: ,Beograd, ,Opština: ,Čukarica, ,Deo: ,Železnik, ,Ulica: ,Radnih akcija 67, ,Sprat: ,4, ,Spratnost: ,4, ,Soba: ,1, ,Godina izgradnje: ,2011, ,Radiša Maksimović,0646424640"
"dict","Useljivo,Kablovska,Parking,Centralno grejanje,Kanalizacija,Novogradnja,Terasa","stan,28800.00 EUR,41.00 m,2,Beograd,Čukarica,Železnik,Radnih akcija 67,4,4,1,2011","Tip: ,stan, ,Cena: ,28800.00 EUR, ,Površina: ,41.00 m,2, ,Grad: ,Beograd, ,Opština: ,Čukarica, ,Deo: ,Železnik, ,Ulica: ,Radnih akcija 67, ,Sprat: ,4, ,Spratnost: ,4, ,Soba: ,1, ,Godina izgradnje: ,2011, ,Radiša Maksimović,0646424640"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Kanalizacija,Terasa,Interfon,Podrum","stan,72000.00 EUR,55.00 m,2,Beograd,Zvezdara,Vukov spomenik,Dimitrija Tucovića,4,4,2","Tip: ,stan, ,Cena: ,72000.00 EUR, ,Površina: ,55.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Vukov spomenik, ,Ulica: ,Dimitrija Tucovića, ,Sprat: ,4, ,Spratnost: ,4, ,Soba: ,2, ,Snežana Lazarević,0649600614,062212376,www.ifinance.rs"
"dict","Useljivo,Parking,Centralno grejanje,Kanalizacija,Novogradnja,Terasa","stan,23800.00 EUR,34.00 m,2,Beograd,Čukarica,Železnik,Radnih akcija 67,4,4,1,2011","Tip: ,stan, ,Cena: ,23800.00 EUR, ,Površina: ,34.00 m,2, ,Grad: ,Beograd, ,Opština: ,Čukarica, ,Deo: ,Železnik, ,Ulica: ,Radnih akcija 67, ,Sprat: ,4, ,Spratnost: ,4, ,Soba: ,1, ,Godina izgradnje: ,2011, ,Radiša Maksimović,0655674444"
"dict","Useljivo,Telefon,Lift,Centralno grejanje,Terasa","stan,88000.00 EUR,93.00 m,2,Beograd,Voždovac,Braće Jerković,Braće Jerković,6,3","Tip: ,stan, ,Cena: ,88000.00 EUR, ,Površina: ,93.00 m,2, ,Grad: ,Beograd, ,Opština: ,Voždovac, ,Deo: ,Braće Jerković, ,Ulica: ,Braće Jerković, ,Spratnost: ,6, ,Soba: ,3, ,ART nekretnine,011 241 30 63,069 581 55 56"
"dict","Uknjiženo,Telefon,Kablovska,Internet,Lift,Parking,Centralno grejanje,Kanalizacija,Terasa,Interfon,Podrum","stan,90000.00 EUR,83.00 m,2,Beograd,Čukarica,Cerak Vinogradi,Crvenih Hrastova,2,6,4,1980","Tip: ,stan, ,Cena: ,90000.00 EUR, ,Površina: ,83.00 m,2, ,Grad: ,Beograd, ,Opština: ,Čukarica, ,Deo: ,Cerak Vinogradi, ,Ulica: ,Crvenih Hrastova, ,Sprat: ,2, ,Spratnost: ,6, ,Soba: ,4, ,Godina izgradnje: ,1980, ,Svetislav,0642442213"
"dict","","stan,95000.00 EUR,150.00 m,2,Beograd,Zvezdara,Vukov spomenik,Kraljice Marije,2,2,5","Tip: ,stan, ,Cena: ,95000.00 EUR, ,Površina: ,150.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Vukov spomenik, ,Ulica: ,Kraljice Marije, ,Sprat: ,2, ,Spratnost: ,2, ,Soba: ,5, ,Art Polis doo,Reg. br. 127,062/272-255"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Lift,Parking,Daljinsko grejanje,Centralno grejanje,Kanalizacija,Terasa,Interfon,Podrum","stan,72000.00 EUR,72.00 m,2,Beograd,Zvezdara,Mirijevo 3,4,5,3,1989","Tip: ,stan, ,Cena: ,72000.00 EUR, ,Površina: ,72.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Mirijevo 3, ,Sprat: ,4, ,Spratnost: ,5, ,Soba: ,3, ,Godina izgradnje: ,1989, ,dragan licenca 175,0643837471,0693343636"
"dict","Telefon,Lift,Centralno grejanje,Interfon","stan,55000.00 EUR,66.00 m,2,Beograd,Rakovica,Kanarevo brdo,Vukasoviceva,4,11,3","Tip: ,stan, ,Cena: ,55000.00 EUR, ,Površina: ,66.00 m,2, ,Grad: ,Beograd, ,Opština: ,Rakovica, ,Deo: ,Kanarevo brdo, ,Ulica: ,Vukasoviceva, ,Sprat: ,4, ,Spratnost: ,11, ,Soba: ,3, ,Art Polis doo,Reg. br. 127,064/534-0860"
"dict","Uknjiženo,Telefon,Lift,Centralno grejanje,Terasa,Interfon","stan,77000.00 EUR,83.00 m,2,Beograd,Rakovica,Labudovo brdo,Serdara Janka Vukotica,1,8,3.5","Tip: ,stan, ,Cena: ,77000.00 EUR, ,Površina: ,83.00 m,2, ,Grad: ,Beograd, ,Opština: ,Rakovica, ,Deo: ,Labudovo brdo, ,Ulica: ,Serdara Janka Vukotica, ,Sprat: ,1, ,Spratnost: ,8, ,Soba: ,3.5, ,Art Polis doo,Reg. br. 127,064/534-0860"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Lift,Parking,Kanalizacija,Novogradnja,Terasa,Interfon","stan,55000.00 EUR,62.00 m,2,Beograd,Voždovac,Braće Jerković,Sa 60 na 55000 Hitnoo!,5,5,2.5,2006","Tip: ,stan, ,Cena: ,55000.00 EUR, ,Površina: ,62.00 m,2, ,Grad: ,Beograd, ,Opština: ,Voždovac, ,Deo: ,Braće Jerković, ,Ulica: ,Sa 60 na 55000 Hitnoo!, ,Sprat: ,5, ,Spratnost: ,5, ,Soba: ,2.5, ,Godina izgradnje: ,2006, ,Nikola Flandjunis,0113960877,0603960877"
"dict","Uknjiženo,Useljivo,Klima,Lift,Daljinsko grejanje,Centralno grejanje,Kanalizacija,Novogradnja,Terasa,Interfon","stan,350000.00 EUR,139.00 m,2,Beograd,Vračar,Hram Svetog Save,Patrijarha Varnave,1,5,5,2010","Tip: ,stan, ,Cena: ,350000.00 EUR, ,Površina: ,139.00 m,2, ,Grad: ,Beograd, ,Opština: ,Vračar, ,Deo: ,Hram Svetog Save, ,Ulica: ,Patrijarha Varnave, ,Sprat: ,1, ,Spratnost: ,5, ,Soba: ,5, ,Godina izgradnje: ,2010, ,UNIBRO GRUPA,011/2993-481,064 110 83 92"
"dict","Uknjiženo,Useljivo,Telefon","stan,110000.00 EUR,72.00 m,2,Beograd,Savski Venac,Dedinje,Veljka Lukića Kurjaka,2,2,3","Tip: ,stan, ,Cena: ,110000.00 EUR, ,Površina: ,72.00 m,2, ,Grad: ,Beograd, ,Opština: ,Savski Venac, ,Deo: ,Dedinje, ,Ulica: ,Veljka Lukića Kurjaka, ,Sprat: ,2, ,Spratnost: ,2, ,Soba: ,3, ,ART nekretnine,011 241 30 63,069 581 55 56"
